,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
74,2.4E+19,1.1E+21,2.8E+22,5.0E+23,7.0E+24,8.3E+25,8.6E+26,8.0E+27,6.8E+28,5.3E+29,3.9E+30,2.7E+31,1.7E+32,1.1E+33,6.5E+33,3.7E+34,2.1E+35,1.1E+36,5.7E+36,2.9E+37,1.4E+38,6.8E+38,3.2E+39,1.5E+40,6.6E+40,2.9E+41,1.3E+42,5.3E+42,2.2E+43,9.2E+43,3.7E+44,1.5E+45,5.9E+45,2.3E+46,8.8E+46,3.3E+47,1.3E+48,4.6E+48,1.7E+49,6.2E+49,2.2E+50,8.0E+50,2.8E+51,9.8E+51,3.4E+52,1.2E+53,4.0E+53,1.4E+54,4.6E+54,1.5E+55,5.0E+55,1.7E+56,5.4E+56,1.8E+57,5.6E+57,1.8E+58,5.8E+58,1.8E+59,5.7E+59,1.8E+60,5.6E+60,1.7E+61,5.3E+61,1.6E+62,5.0E+62,1.5E+63,4.5E+63,1.4E+64,4.1E+64,1.2E+65,3.6E+65,1.1E+66,3.1E+66,9.2E+66,2.7E+67,7.8E+67,2.2E+68,6.5E+68,1.9E+69,5.3E+69,1.5E+70,4.3E+70,1.2E+71,3.4E+71,9.7E+71,2.7E+72,7.6E+72,2.1E+73,5.9E+73,1.6E+74,4.5E+74,1.2E+75,3.4E+75,9.2E+75,2.5E+76,6.9E+76,1.9E+77,5.0E+77,1.4E+78,3.7E+78,9.8E+78,2.6E+79,7.0E+79,1.9E+80,5.0E+80,1.3E+81,3.5E+81,9.2E+81,2.4E+82,6.4E+82,1.7E+83,4.4E+83,1.1E+84,3.0E+84,7.8E+84,2.0E+85,5.2E+85,1.3E+86,3.5E+86,8.9E+86
75,4.4E+19,2.1E+21,5.3E+22,9.5E+23,1.4E+25,1.6E+26,1.7E+27,1.6E+28,1.4E+29,1.1E+30,7.9E+30,5.5E+31,3.6E+32,2.3E+33,1.4E+34,7.9E+34,4.4E+35,2.4E+36,1.2E+37,6.3E+37,3.1E+38,1.5E+39,7.2E+39,3.3E+40,1.5E+41,6.6E+41,2.9E+42,1.2E+43,5.2E+43,2.2E+44,8.8E+44,3.5E+45,1.4E+46,5.5E+46,2.1E+47,8.1E+47,3.0E+48,1.1E+49,4.2E+49,1.5E+50,5.6E+50,2.0E+51,7.1E+51,2.5E+52,8.7E+52,3.0E+53,1.0E+54,3.5E+54,1.2E+55,4.0E+55,1.3E+56,4.3E+56,1.4E+57,4.6E+57,1.5E+58,4.8E+58,1.5E+59,4.9E+59,1.6E+60,4.9E+60,1.5E+61,4.8E+61,1.5E+62,4.5E+62,1.4E+63,4.2E+63,1.3E+64,3.9E+64,1.2E+65,3.5E+65,1.0E+66,3.1E+66,9.0E+66,2.7E+67,7.8E+67,2.3E+68,6.6E+68,1.9E+69,5.5E+69,1.6E+70,4.5E+70,1.3E+71,3.6E+71,1.0E+72,2.9E+72,8.2E+72,2.3E+73,6.4E+73,1.8E+74,5.0E+74,1.4E+75,3.8E+75,1.0E+76,2.9E+76,7.9E+76,2.2E+77,5.9E+77,1.6E+78,4.3E+78,1.2E+79,3.1E+79,8.4E+79,2.3E+80,6.0E+80,1.6E+81,4.3E+81,1.1E+82,3.0E+82,8.0E+82,2.1E+83,5.5E+83,1.5E+84,3.8E+84,9.9E+84,2.6E+85,6.8E+85,1.8E+86,4.5E+86,1.2E+87,3.0E+87
76,8.0E+19,3.9E+21,1.0E+23,1.8E+24,2.6E+25,3.2E+26,3.3E+27,3.2E+28,2.7E+29,2.2E+30,1.6E+31,1.1E+32,7.5E+32,4.8E+33,2.9E+34,1.7E+35,9.5E+35,5.1E+36,2.7E+37,1.4E+38,6.9E+38,3.4E+39,1.6E+40,7.4E+40,3.4E+41,1.5E+42,6.6E+42,2.8E+43,1.2E+44,5.0E+44,2.1E+45,8.3E+45,3.3E+46,1.3E+47,5.1E+47,2.0E+48,7.4E+48,2.8E+49,1.0E+50,3.8E+50,1.4E+51,5.0E+51,1.8E+52,6.3E+52,2.2E+53,7.6E+53,2.6E+54,9.0E+54,3.0E+55,1.0E+56,3.4E+56,1.1E+57,3.8E+57,1.2E+58,4.0E+58,1.3E+59,4.2E+59,1.3E+60,4.2E+60,1.3E+61,4.2E+61,1.3E+62,4.0E+62,1.3E+63,3.8E+63,1.2E+64,3.6E+64,1.1E+65,3.3E+65,9.8E+65,2.9E+66,8.7E+66,2.6E+67,7.6E+67,2.2E+68,6.6E+68,1.9E+69,5.6E+69,1.6E+70,4.6E+70,1.3E+71,3.8E+71,1.1E+72,3.1E+72,8.8E+72,2.5E+73,7.0E+73,2.0E+74,5.5E+74,1.5E+75,4.2E+75,1.2E+76,3.2E+76,8.9E+76,2.5E+77,6.7E+77,1.8E+78,5.0E+78,1.4E+79,3.7E+79,1.0E+80,2.7E+80,7.2E+80,1.9E+81,5.2E+81,1.4E+82,3.7E+82,9.8E+82,2.6E+83,6.9E+83,1.8E+84,4.8E+84,1.3E+85,3.3E+85,8.6E+85,2.3E+86,5.9E+86,1.5E+87,4.0E+87,1.0E+88
77,1.5E+20,7.2E+21,1.9E+23,3.4E+24,5.0E+25,6.1E+26,6.6E+27,6.3E+28,5.5E+29,4.4E+30,3.3E+31,2.3E+32,1.6E+33,1.0E+34,6.1E+34,3.6E+35,2.0E+36,1.1E+37,5.9E+37,3.0E+38,1.5E+39,7.4E+39,3.6E+40,1.7E+41,7.6E+41,3.4E+42,1.5E+43,6.5E+43,2.8E+44,1.2E+45,4.8E+45,2.0E+46,7.9E+46,3.1E+47,1.2E+48,4.7E+48,1.8E+49,6.8E+49,2.5E+50,9.3E+50,3.4E+51,1.2E+52,4.4E+52,1.6E+53,5.5E+53,1.9E+54,6.7E+54,2.3E+55,7.8E+55,2.7E+56,8.9E+56,3.0E+57,9.9E+57,3.2E+58,1.1E+59,3.4E+59,1.1E+60,3.6E+60,1.1E+61,3.6E+61,1.1E+62,3.6E+62,1.1E+63,3.4E+63,1.1E+64,3.3E+64,1.0E+65,3.0E+65,9.2E+65,2.8E+66,8.3E+66,2.5E+67,7.4E+67,2.2E+68,6.5E+68,1.9E+69,5.6E+69,1.6E+70,4.7E+70,1.4E+71,3.9E+71,1.1E+72,3.2E+72,9.2E+72,2.6E+73,7.4E+73,2.1E+74,5.9E+74,1.7E+75,4.6E+75,1.3E+76,3.6E+76,1.0E+77,2.8E+77,7.6E+77,2.1E+78,5.7E+78,1.6E+79,4.3E+79,1.2E+80,3.2E+80,8.5E+80,2.3E+81,6.2E+81,1.7E+82,4.5E+82,1.2E+83,3.2E+83,8.5E+83,2.2E+84,6.0E+84,1.6E+85,4.1E+85,1.1E+86,2.9E+86,7.5E+86,2.0E+87,5.1E+87,1.3E+88,3.5E+88
78,2.7E+20,1.3E+22,3.5E+23,6.6E+24,9.7E+25,1.2E+27,1.3E+28,1.2E+29,1.1E+30,8.9E+30,6.7E+31,4.8E+32,3.2E+33,2.1E+34,1.3E+35,7.6E+35,4.3E+36,2.4E+37,1.3E+38,6.6E+38,3.3E+39,1.6E+40,7.9E+40,3.7E+41,1.7E+42,7.8E+42,3.4E+43,1.5E+44,6.4E+44,2.7E+45,1.1E+46,4.6E+46,1.9E+47,7.4E+47,2.9E+48,1.1E+49,4.3E+49,1.6E+50,6.2E+50,2.3E+51,8.4E+51,3.1E+52,1.1E+53,3.9E+53,1.4E+54,4.9E+54,1.7E+55,5.9E+55,2.0E+56,6.9E+56,2.3E+57,7.7E+57,2.6E+58,8.5E+58,2.8E+59,9.1E+59,3.0E+60,9.5E+60,3.1E+61,9.7E+61,3.1E+62,9.7E+62,3.0E+63,9.5E+63,2.9E+64,9.1E+64,2.8E+65,8.5E+65,2.6E+66,7.8E+66,2.4E+67,7.1E+67,2.1E+68,6.3E+68,1.9E+69,5.5E+69,1.6E+70,4.7E+70,1.4E+71,4.0E+71,1.2E+72,3.3E+72,9.6E+72,2.7E+73,7.8E+73,2.2E+74,6.3E+74,1.8E+75,5.0E+75,1.4E+76,3.9E+76,1.1E+77,3.1E+77,8.5E+77,2.4E+78,6.5E+78,1.8E+79,4.9E+79,1.3E+80,3.7E+80,1.0E+81,2.7E+81,7.3E+81,2.0E+82,5.3E+82,1.4E+83,3.8E+83,1.0E+84,2.7E+84,7.3E+84,1.9E+85,5.1E+85,1.4E+86,3.6E+86,9.4E+86,2.5E+87,6.5E+87,1.7E+88,4.5E+88,1.2E+89
79,5.0E+20,2.5E+22,6.7E+23,1.3E+25,1.9E+26,2.3E+27,2.5E+28,2.5E+29,2.2E+30,1.8E+31,1.4E+32,9.8E+32,6.7E+33,4.3E+34,2.7E+35,1.6E+36,9.2E+36,5.1E+37,2.8E+38,1.4E+39,7.3E+39,3.6E+40,1.8E+41,8.3E+41,3.9E+42,1.8E+43,7.8E+43,3.4E+44,1.5E+45,6.3E+45,2.6E+46,1.1E+47,4.4E+47,1.8E+48,6.9E+48,2.7E+49,1.0E+50,4.0E+50,1.5E+51,5.6E+51,2.1E+52,7.6E+52,2.7E+53,9.8E+53,3.5E+54,1.2E+55,4.3E+55,1.5E+56,5.2E+56,1.8E+57,6.0E+57,2.0E+58,6.7E+58,2.2E+59,7.4E+59,2.4E+60,7.9E+60,2.5E+61,8.2E+61,2.6E+62,8.3E+62,2.6E+63,8.3E+63,2.6E+64,8.1E+64,2.5E+65,7.7E+65,2.4E+66,7.2E+66,2.2E+67,6.6E+67,2.0E+68,6.0E+68,1.8E+69,5.3E+69,1.6E+70,4.6E+70,1.4E+71,4.0E+71,1.2E+72,3.4E+72,9.8E+72,2.8E+73,8.1E+73,2.3E+74,6.6E+74,1.9E+75,5.4E+75,1.5E+76,4.3E+76,1.2E+77,3.4E+77,9.4E+77,2.6E+78,7.2E+78,2.0E+79,5.5E+79,1.5E+80,4.2E+80,1.1E+81,3.1E+81,8.5E+81,2.3E+82,6.3E+82,1.7E+83,4.6E+83,1.2E+84,3.3E+84,8.8E+84,2.4E+85,6.3E+85,1.7E+86,4.4E+86,1.2E+87,3.1E+87,8.2E+87,2.2E+88,5.6E+88,1.5E+89,3.9E+89
80,9.2E+20,4.7E+22,1.3E+24,2.4E+25,3.6E+26,4.5E+27,5.0E+28,4.9E+29,4.4E+30,3.6E+31,2.8E+32,2.0E+33,1.4E+34,9.0E+34,5.6E+35,3.4E+36,2.0E+37,1.1E+38,5.9E+38,3.1E+39,1.6E+40,8.0E+40,3.9E+41,1.9E+42,8.7E+42,4.0E+43,1.8E+44,7.9E+44,3.4E+45,1.5E+46,6.1E+46,2.5E+47,1.0E+48,4.2E+48,1.6E+49,6.5E+49,2.5E+50,9.6E+50,3.6E+51,1.4E+52,5.1E+52,1.9E+53,6.8E+53,2.5E+54,8.8E+54,3.1E+55,1.1E+56,3.8E+56,1.3E+57,4.5E+57,1.5E+58,5.2E+58,1.7E+59,5.8E+59,1.9E+60,6.4E+60,2.1E+61,6.8E+61,2.2E+62,7.0E+62,2.2E+63,7.1E+63,2.2E+64,7.1E+64,2.2E+65,6.9E+65,2.1E+66,6.5E+66,2.0E+67,6.1E+67,1.9E+68,5.6E+68,1.7E+69,5.1E+69,1.5E+70,4.5E+70,1.3E+71,3.9E+71,1.2E+72,3.4E+72,9.9E+72,2.9E+73,8.3E+73,2.4E+74,6.9E+74,2.0E+75,5.6E+75,1.6E+76,4.5E+76,1.3E+77,3.6E+77,1.0E+78,2.9E+78,8.0E+78,2.2E+79,6.2E+79,1.7E+80,4.7E+80,1.3E+81,3.6E+81,9.8E+81,2.7E+82,7.3E+82,2.0E+83,5.4E+83,1.5E+84,3.9E+84,1.1E+85,2.8E+85,7.6E+85,2.0E+86,5.4E+86,1.4E+87,3.8E+87,1.0E+88,2.7E+88,7.1E+88,1.9E+89,4.9E+89,1.3E+90
81,1.7E+21,8.7E+22,2.4E+24,4.5E+25,6.9E+26,8.8E+27,9.7E+28,9.6E+29,8.7E+30,7.3E+31,5.6E+32,4.1E+33,2.8E+34,1.9E+35,1.2E+36,7.1E+36,4.2E+37,2.3E+38,1.3E+39,6.8E+39,3.5E+40,1.8E+41,8.6E+41,4.1E+42,1.9E+43,8.9E+43,4.0E+44,1.8E+45,7.8E+45,3.4E+46,1.4E+47,5.9E+47,2.4E+48,9.8E+48,3.9E+49,1.5E+50,6.0E+50,2.3E+51,8.8E+51,3.3E+52,1.2E+53,4.6E+53,1.7E+54,6.1E+54,2.2E+55,7.8E+55,2.8E+56,9.7E+56,3.4E+57,1.2E+58,4.0E+58,1.3E+59,4.5E+59,1.5E+60,5.1E+60,1.7E+61,5.5E+61,1.8E+62,5.8E+62,1.9E+63,6.0E+63,1.9E+64,6.1E+64,1.9E+65,6.0E+65,1.9E+66,5.9E+66,1.8E+67,5.6E+67,1.7E+68,5.2E+68,1.6E+69,4.8E+69,1.4E+70,4.3E+70,1.3E+71,3.8E+71,1.1E+72,3.3E+72,9.8E+72,2.9E+73,8.4E+73,2.4E+74,7.0E+74,2.0E+75,5.8E+75,1.7E+76,4.8E+76,1.4E+77,3.9E+77,1.1E+78,3.1E+78,8.6E+78,2.4E+79,6.8E+79,1.9E+80,5.2E+80,1.5E+81,4.0E+81,1.1E+82,3.0E+82,8.4E+82,2.3E+83,6.2E+83,1.7E+84,4.6E+84,1.2E+85,3.4E+85,9.1E+85,2.4E+86,6.5E+86,1.7E+87,4.7E+87,1.2E+88,3.3E+88,8.8E+88,2.3E+89,6.1E+89,1.6E+90,4.2E+90
82,3.1E+21,1.6E+23,4.4E+24,8.6E+25,1.3E+27,1.7E+28,1.9E+29,1.9E+30,1.7E+31,1.5E+32,1.1E+33,8.4E+33,5.9E+34,3.9E+35,2.5E+36,1.5E+37,8.8E+37,5.0E+38,2.8E+39,1.5E+40,7.6E+40,3.9E+41,1.9E+42,9.2E+42,4.3E+43,2.0E+44,9.1E+44,4.1E+45,1.8E+46,7.7E+46,3.3E+47,1.4E+48,5.7E+48,2.3E+49,9.3E+49,3.7E+50,1.4E+51,5.6E+51,2.1E+52,8.1E+52,3.0E+53,1.1E+54,4.2E+54,1.5E+55,5.5E+55,2.0E+56,6.9E+56,2.4E+57,8.5E+57,2.9E+58,1.0E+59,3.5E+59,1.2E+60,3.9E+60,1.3E+61,4.4E+61,1.4E+62,4.7E+62,1.5E+63,5.0E+63,1.6E+64,5.2E+64,1.6E+65,5.2E+65,1.6E+66,5.1E+66,1.6E+67,5.0E+67,1.5E+68,4.7E+68,1.5E+69,4.4E+69,1.3E+70,4.1E+70,1.2E+71,3.6E+71,1.1E+72,3.2E+72,9.6E+72,2.8E+73,8.3E+73,2.4E+74,7.1E+74,2.1E+75,6.0E+75,1.7E+76,4.9E+76,1.4E+77,4.0E+77,1.2E+78,3.3E+78,9.3E+78,2.6E+79,7.3E+79,2.1E+80,5.8E+80,1.6E+81,4.5E+81,1.2E+82,3.4E+82,9.4E+82,2.6E+83,7.1E+83,2.0E+84,5.3E+84,1.4E+85,3.9E+85,1.1E+86,2.9E+86,7.8E+86,2.1E+87,5.6E+87,1.5E+88,4.0E+88,1.1E+89,2.8E+89,7.6E+89,2.0E+90,5.3E+90,1.4E+91
83,5.7E+21,3.0E+23,8.4E+24,1.6E+26,2.5E+27,3.3E+28,3.7E+29,3.8E+30,3.5E+31,2.9E+32,2.3E+33,1.7E+34,1.2E+35,8.1E+35,5.2E+36,3.2E+37,1.9E+38,1.1E+39,5.9E+39,3.2E+40,1.7E+41,8.4E+41,4.2E+42,2.0E+43,9.7E+43,4.5E+44,2.1E+45,9.3E+45,4.1E+46,1.8E+47,7.6E+47,3.2E+48,1.3E+49,5.4E+49,2.2E+50,8.7E+50,3.4E+51,1.3E+52,5.2E+52,2.0E+53,7.4E+53,2.8E+54,1.0E+55,3.7E+55,1.4E+56,4.9E+56,1.7E+57,6.1E+57,2.2E+58,7.5E+58,2.6E+59,8.9E+59,3.0E+60,1.0E+61,3.4E+61,1.1E+62,3.8E+62,1.2E+63,4.1E+63,1.3E+64,4.3E+64,1.4E+65,4.4E+65,1.4E+66,4.5E+66,1.4E+67,4.4E+67,1.4E+68,4.2E+68,1.3E+69,4.0E+69,1.2E+70,3.8E+70,1.1E+71,3.4E+71,1.0E+72,3.1E+72,9.2E+72,2.7E+73,8.1E+73,2.4E+74,7.0E+74,2.1E+75,6.0E+75,1.7E+76,5.0E+76,1.5E+77,4.2E+77,1.2E+78,3.4E+78,9.8E+78,2.8E+79,7.9E+79,2.2E+80,6.2E+80,1.8E+81,4.9E+81,1.4E+82,3.8E+82,1.1E+83,2.9E+83,8.1E+83,2.2E+84,6.1E+84,1.7E+85,4.6E+85,1.2E+86,3.4E+86,9.1E+86,2.5E+87,6.7E+87,1.8E+88,4.8E+88,1.3E+89,3.5E+89,9.2E+89,2.5E+90,6.5E+90,1.7E+91,4.6E+91
84,1.1E+22,5.6E+23,1.6E+25,3.1E+26,4.9E+27,6.4E+28,7.3E+29,7.4E+30,6.9E+31,5.9E+32,4.7E+33,3.5E+34,2.5E+35,1.7E+36,1.1E+37,6.7E+37,4.0E+38,2.3E+39,1.3E+40,6.9E+40,3.6E+41,1.8E+42,9.2E+42,4.5E+43,2.2E+44,1.0E+45,4.7E+45,2.1E+46,9.3E+46,4.1E+47,1.8E+48,7.4E+48,3.1E+49,1.3E+50,5.2E+50,2.1E+51,8.2E+51,3.2E+52,1.2E+53,4.8E+53,1.8E+54,6.8E+54,2.5E+55,9.2E+55,3.4E+56,1.2E+57,4.4E+57,1.5E+58,5.4E+58,1.9E+59,6.6E+59,2.3E+60,7.8E+60,2.6E+61,8.9E+61,3.0E+62,9.9E+62,3.3E+63,1.1E+64,3.5E+64,1.1E+65,3.7E+65,1.2E+66,3.8E+66,1.2E+67,3.8E+67,1.2E+68,3.7E+68,1.2E+69,3.6E+69,1.1E+70,3.4E+70,1.0E+71,3.2E+71,9.7E+71,2.9E+72,8.8E+72,2.6E+73,7.8E+73,2.3E+74,6.9E+74,2.0E+75,6.0E+75,1.7E+76,5.1E+76,1.5E+77,4.3E+77,1.2E+78,3.6E+78,1.0E+79,2.9E+79,8.3E+79,2.4E+80,6.7E+80,1.9E+81,5.3E+81,1.5E+82,4.2E+82,1.2E+83,3.2E+83,9.0E+83,2.5E+84,6.9E+84,1.9E+85,5.2E+85,1.4E+86,3.9E+86,1.1E+87,2.9E+87,7.8E+87,2.1E+88,5.7E+88,1.5E+89,4.1E+89,1.1E+90,3.0E+90,7.9E+90,2.1E+91,5.6E+91,1.5E+92
85,1.9E+22,1.0E+24,3.0E+25,5.9E+26,9.4E+27,1.2E+29,1.4E+30,1.5E+31,1.4E+32,1.2E+33,9.5E+33,7.1E+34,5.1E+35,3.5E+36,2.2E+37,1.4E+38,8.4E+38,4.8E+39,2.7E+40,1.5E+41,7.8E+41,4.0E+42,2.0E+43,1.0E+44,4.8E+44,2.3E+45,1.0E+46,4.8E+46,2.1E+47,9.3E+47,4.0E+48,1.7E+49,7.2E+49,3.0E+50,1.2E+51,4.9E+51,1.9E+52,7.7E+52,3.0E+53,1.1E+54,4.4E+54,1.6E+55,6.1E+55,2.3E+56,8.3E+56,3.0E+57,1.1E+58,3.9E+58,1.4E+59,4.8E+59,1.7E+60,5.8E+60,2.0E+61,6.8E+61,2.3E+62,7.7E+62,2.6E+63,8.6E+63,2.8E+64,9.3E+64,3.0E+65,9.8E+65,3.2E+66,1.0E+67,3.2E+67,1.0E+68,3.3E+68,1.0E+69,3.2E+69,9.9E+69,3.1E+70,9.5E+70,2.9E+71,8.9E+71,2.7E+72,8.2E+72,2.5E+73,7.4E+73,2.2E+74,6.6E+74,2.0E+75,5.8E+75,1.7E+76,5.0E+76,1.5E+77,4.3E+77,1.3E+78,3.6E+78,1.0E+79,3.0E+79,8.6E+79,2.5E+80,7.0E+80,2.0E+81,5.7E+81,1.6E+82,4.5E+82,1.3E+83,3.5E+83,9.9E+83,2.8E+84,7.7E+84,2.1E+85,5.9E+85,1.6E+86,4.4E+86,1.2E+87,3.3E+87,9.1E+87,2.5E+88,6.7E+88,1.8E+89,4.9E+89,1.3E+90,3.6E+90,9.6E+90,2.6E+91,6.8E+91,1.8E+92,4.9E+92
86,3.6E+22,1.9E+24,5.6E+25,1.1E+27,1.8E+28,2.4E+29,2.8E+30,2.9E+31,2.7E+32,2.4E+33,1.9E+34,1.5E+35,1.0E+36,7.1E+36,4.7E+37,2.9E+38,1.8E+39,1.0E+40,5.8E+40,3.2E+41,1.7E+42,8.8E+42,4.5E+43,2.2E+44,1.1E+45,5.1E+45,2.4E+46,1.1E+47,4.8E+47,2.1E+48,9.3E+48,4.0E+49,1.7E+50,7.0E+50,2.9E+51,1.2E+52,4.6E+52,1.8E+53,7.1E+53,2.8E+54,1.1E+55,4.0E+55,1.5E+56,5.6E+56,2.1E+57,7.5E+57,2.7E+58,9.7E+58,3.4E+59,1.2E+60,4.3E+60,1.5E+61,5.1E+61,1.7E+62,5.9E+62,2.0E+63,6.7E+63,2.2E+64,7.4E+64,2.5E+65,8.0E+65,2.6E+66,8.5E+66,2.7E+67,8.7E+67,2.8E+68,8.8E+68,2.8E+69,8.7E+69,2.7E+70,8.5E+70,2.6E+71,8.1E+71,2.5E+72,7.6E+72,2.3E+73,7.0E+73,2.1E+74,6.3E+74,1.9E+75,5.6E+75,1.7E+76,4.9E+76,1.5E+77,4.3E+77,1.3E+78,3.7E+78,1.1E+79,3.1E+79,8.9E+79,2.6E+80,7.3E+80,2.1E+81,6.0E+81,1.7E+82,4.8E+82,1.4E+83,3.8E+83,1.1E+84,3.0E+84,8.4E+84,2.3E+85,6.5E+85,1.8E+86,5.0E+86,1.4E+87,3.8E+87,1.0E+88,2.8E+88,7.8E+88,2.1E+89,5.7E+89,1.6E+90,4.2E+90,1.1E+91,3.1E+91,8.2E+91,2.2E+92,5.9E+92,1.6E+93
87,6.5E+22,3.6E+24,1.0E+26,2.1E+27,3.5E+28,4.7E+29,5.5E+30,5.7E+31,5.4E+32,4.7E+33,3.9E+34,3.0E+35,2.1E+36,1.5E+37,9.7E+37,6.1E+38,3.7E+39,2.2E+40,1.2E+41,6.8E+41,3.7E+42,1.9E+43,9.8E+43,4.9E+44,2.4E+45,1.1E+46,5.3E+46,2.4E+47,1.1E+48,4.9E+48,2.1E+49,9.1E+49,3.9E+50,1.6E+51,6.7E+51,2.7E+52,1.1E+53,4.3E+53,1.7E+54,6.6E+54,2.6E+55,9.7E+55,3.7E+56,1.4E+57,5.0E+57,1.8E+58,6.7E+58,2.4E+59,8.6E+59,3.1E+60,1.1E+61,3.8E+61,1.3E+62,4.5E+62,1.5E+63,5.2E+63,1.7E+64,5.9E+64,1.9E+65,6.4E+65,2.1E+66,6.9E+66,2.3E+67,7.3E+67,2.3E+68,7.5E+68,2.4E+69,7.5E+69,2.4E+70,7.5E+70,2.3E+71,7.2E+71,2.2E+72,6.9E+72,2.1E+73,6.4E+73,2.0E+74,5.9E+74,1.8E+75,5.4E+75,1.6E+76,4.8E+76,1.4E+77,4.2E+77,1.2E+78,3.6E+78,1.1E+79,3.1E+79,9.0E+79,2.6E+80,7.5E+80,2.2E+81,6.2E+81,1.8E+82,5.1E+82,1.4E+83,4.1E+83,1.2E+84,3.3E+84,9.1E+84,2.6E+85,7.2E+85,2.0E+86,5.5E+86,1.5E+87,4.3E+87,1.2E+88,3.2E+88,8.9E+88,2.4E+89,6.6E+89,1.8E+90,4.9E+90,1.3E+91,3.6E+91,9.7E+91,2.6E+92,7.1E+92,1.9E+93,5.1E+93
88,1.2E+23,6.7E+24,2.0E+26,4.1E+27,6.6E+28,9.0E+29,1.1E+31,1.1E+32,1.1E+33,9.5E+33,7.8E+34,6.0E+35,4.4E+36,3.0E+37,2.0E+38,1.3E+39,7.8E+39,4.6E+40,2.6E+41,1.5E+42,7.9E+42,4.2E+43,2.1E+44,1.1E+45,5.2E+45,2.5E+46,1.2E+47,5.5E+47,2.5E+48,1.1E+49,4.9E+49,2.1E+50,9.0E+50,3.8E+51,1.6E+52,6.4E+52,2.6E+53,1.0E+54,4.1E+54,1.6E+55,6.1E+55,2.4E+56,8.9E+56,3.3E+57,1.2E+58,4.6E+58,1.7E+59,6.0E+59,2.2E+60,7.7E+60,2.7E+61,9.5E+61,3.3E+62,1.1E+63,3.9E+63,1.3E+64,4.5E+64,1.5E+65,5.1E+65,1.7E+66,5.6E+66,1.8E+67,6.0E+67,1.9E+68,6.3E+68,2.0E+69,6.4E+69,2.0E+70,6.5E+70,2.0E+71,6.4E+71,2.0E+72,6.2E+72,1.9E+73,5.9E+73,1.8E+74,5.5E+74,1.7E+75,5.0E+75,1.5E+76,4.5E+76,1.4E+77,4.0E+77,1.2E+78,3.6E+78,1.0E+79,3.1E+79,9.0E+79,2.6E+80,7.6E+80,2.2E+81,6.4E+81,1.8E+82,5.3E+82,1.5E+83,4.3E+83,1.2E+84,3.5E+84,9.8E+84,2.8E+85,7.8E+85,2.2E+86,6.1E+86,1.7E+87,4.7E+87,1.3E+88,3.6E+88,1.0E+89,2.8E+89,7.6E+89,2.1E+90,5.7E+90,1.5E+91,4.2E+91,1.1E+92,3.1E+92,8.4E+92,2.3E+93,6.1E+93,1.6E+94
89,2.2E+23,1.2E+25,3.7E+26,7.7E+27,1.3E+29,1.7E+30,2.1E+31,2.2E+32,2.1E+33,1.9E+34,1.6E+35,1.2E+36,9.0E+36,6.3E+37,4.2E+38,2.7E+39,1.6E+40,9.8E+40,5.6E+41,3.2E+42,1.7E+43,9.0E+43,4.7E+44,2.4E+45,1.2E+46,5.6E+46,2.6E+47,1.2E+48,5.6E+48,2.5E+49,1.1E+50,4.8E+50,2.1E+51,8.8E+51,3.6E+52,1.5E+53,6.1E+53,2.4E+54,9.7E+54,3.8E+55,1.5E+56,5.7E+56,2.2E+57,8.1E+57,3.0E+58,1.1E+59,4.1E+59,1.5E+60,5.4E+60,1.9E+61,6.8E+61,2.4E+62,8.4E+62,2.9E+63,1.0E+64,3.4E+64,1.2E+65,3.9E+65,1.3E+66,4.4E+66,1.5E+67,4.8E+67,1.6E+68,5.1E+68,1.7E+69,5.4E+69,1.7E+70,5.5E+70,1.7E+71,5.5E+71,1.7E+72,5.4E+72,1.7E+73,5.2E+73,1.6E+74,5.0E+74,1.5E+75,4.6E+75,1.4E+76,4.3E+76,1.3E+77,3.9E+77,1.2E+78,3.4E+78,1.0E+79,3.0E+79,8.9E+79,2.6E+80,7.6E+80,2.2E+81,6.5E+81,1.9E+82,5.4E+82,1.6E+83,4.5E+83,1.3E+84,3.6E+84,1.0E+85,2.9E+85,8.3E+85,2.3E+86,6.6E+86,1.9E+87,5.2E+87,1.4E+88,4.0E+88,1.1E+89,3.1E+89,8.5E+89,2.4E+90,6.5E+90,1.8E+91,4.8E+91,1.3E+92,3.6E+92,9.8E+92,2.7E+93,7.2E+93,1.9E+94,5.2E+94
